"X_coord","Y_COORD","HABITAT"
312000,5210260,0
312000,5211260,1
312000,5212260,1
312000,5213260,1
312000,5214260,1
312000,5215260,1
312000,5216260,1
312000,5217260,1
312000,5218260,0
312000,5219260,0
312000,5220260,1
312000,5221260,1
312000,5222260,1
312000,5223260,0
312000,5224260,0
312000,5225260,1
312000,5226260,0
312000,5227260,1
312000,5228260,1
312000,5229260,1
312000,5230260,1
312000,5231260,1
312000,5232260,1
312000,5233260,1
312000,5234260,1
312000,5235260,1
312000,5236260,1
312000,5237260,1
312000,5238260,1
312000,5239260,1
312000,5240260,1
312000,5241260,1
312000,5242260,1
312000,5243260,1
312000,5244260,1
312000,5245260,0
312000,5246260,1
312000,5247260,0
312000,5248260,0
312000,5249260,0
312000,5250260,0
312000,5251260,0
312000,5252260,1
312000,5253260,1
312000,5254260,0
312000,5255260,0
312000,5256260,1
312000,5257260,0
312000,5258260,1
312000,5259260,1
312000,5260260,1
312000,5261260,1
312000,5262260,1
312000,5263260,1
312000,5264260,1
312000,5265260,0
312000,5266260,1
312000,5267260,0
313000,5163260,1
313000,5164260,0
313000,5165260,1
313000,5166260,1
313000,5167260,1
313000,5168260,1
313000,5169260,1
313000,5170260,1
313000,5171260,1
313000,5172260,1
313000,5173260,1
313000,5174260,0
313000,5175260,0
313000,5176260,0
313000,5177260,0
313000,5178260,1
313000,5179260,1
313000,5180260,1
313000,5181260,0
313000,5182260,0
313000,5183260,1
313000,5184260,1
313000,5185260,1
313000,5186260,1
313000,5187260,1
313000,5188260,1
313000,5189260,1
313000,5190260,1
313000,5191260,1
313000,5192260,1
313000,5193260,1
313000,5194260,1
313000,5195260,1
313000,5196260,1
313000,5197260,0
313000,5198260,1
313000,5199260,1
313000,5200260,0
313000,5201260,0
313000,5202260,0
313000,5203260,1
313000,5204260,1
313000,5205260,1
313000,5206260,1
313000,5207260,1
313000,5208260,1
313000,5209260,1
313000,5210260,1
313000,5211260,1
313000,5212260,1
313000,5213260,1
313000,5214260,1
313000,5215260,1
313000,5216260,1
313000,5217260,1
313000,5218260,1
313000,5219260,1
313000,5220260,1
313000,5221260,0
313000,5222260,1
313000,5223260,1
313000,5224260,0
313000,5225260,0
313000,5226260,0
313000,5227260,0
313000,5228260,1
313000,5229260,1
313000,5230260,1
313000,5231260,1
313000,5232260,1
313000,5233260,1
313000,5234260,1
313000,5235260,1
313000,5236260,1
313000,5237260,1
313000,5238260,1
313000,5239260,1
313000,5240260,1
313000,5241260,1
313000,5242260,1
313000,5243260,1
313000,5244260,1
313000,5245260,1
313000,5246260,0
313000,5247260,0
313000,5248260,0
313000,5249260,0
313000,5250260,1
313000,5251260,0
313000,5252260,1
313000,5253260,1
313000,5254260,1
313000,5255260,0
313000,5256260,1
313000,5257260,1
313000,5258260,1
313000,5259260,0
313000,5260260,0
313000,5261260,1
313000,5262260,0
313000,5263260,1
313000,5264260,1
313000,5265260,1
313000,5266260,1
313000,5267260,1
314000,5163260,1
314000,5164260,0
314000,5165260,1
314000,5166260,1
314000,5167260,1
314000,5168260,1
314000,5169260,1
314000,5170260,1
314000,5171260,1
314000,5172260,1
314000,5173260,1
314000,5174260,0
314000,5175260,0
314000,5176260,1
314000,5177260,0
314000,5178260,1
314000,5179260,1
314000,5180260,1
314000,5181260,1
314000,5182260,1
314000,5183260,1
314000,5184260,0
314000,5185260,1
314000,5186260,1
314000,5187260,1
314000,5188260,1
314000,5189260,1
314000,5190260,1
314000,5191260,1
314000,5192260,1
314000,5193260,1
314000,5194260,1
314000,5195260,0
314000,5196260,1
314000,5197260,1
314000,5198260,1
314000,5199260,1
314000,5200260,0
314000,5201260,0
314000,5202260,0
314000,5203260,0
314000,5204260,1
314000,5205260,1
314000,5206260,1
314000,5207260,1
314000,5208260,1
314000,5209260,1
314000,5210260,1
314000,5211260,1
314000,5212260,0
314000,5213260,1
314000,5214260,1
314000,5215260,1
314000,5216260,1
314000,5217260,1
314000,5218260,1
314000,5219260,1
314000,5220260,1
314000,5221260,0
314000,5222260,1
314000,5223260,0
314000,5224260,1
314000,5225260,0
314000,5226260,1
314000,5227260,1
314000,5228260,1
314000,5229260,1
314000,5230260,1
314000,5231260,0
314000,5232260,1
314000,5233260,1
314000,5234260,1
314000,5235260,1
314000,5236260,1
314000,5237260,1
314000,5238260,1
314000,5239260,1
314000,5240260,1
314000,5241260,1
314000,5242260,1
314000,5243260,1
314000,5244260,0
314000,5245260,0
314000,5246260,0
314000,5247260,1
314000,5248260,1
314000,5249260,0
314000,5250260,1
314000,5251260,1
314000,5252260,0
314000,5253260,1
314000,5254260,1
314000,5255260,1
314000,5256260,1
314000,5257260,0
314000,5258260,1
314000,5259260,1
314000,5260260,1
314000,5261260,1
314000,5262260,1
314000,5263260,0
314000,5264260,1
314000,5265260,1
314000,5266260,1
314000,5267260,1
315000,5163260,0
315000,5164260,1
315000,5165260,1
315000,5166260,1
315000,5167260,1
315000,5168260,1
315000,5169260,1
315000,5170260,1
315000,5171260,1
315000,5172260,1
315000,5173260,1
315000,5174260,0
315000,5175260,0
315000,5176260,0
315000,5177260,0
315000,5178260,1
315000,5179260,1
315000,5180260,0
315000,5181260,1
315000,5182260,1
315000,5183260,1
315000,5184260,1
315000,5185260,1
315000,5186260,1
315000,5187260,1
315000,5188260,1
315000,5189260,1
315000,5190260,1
315000,5191260,1
315000,5192260,1
315000,5193260,1
315000,5194260,1
315000,5195260,1
315000,5196260,1
315000,5197260,1
315000,5198260,0
315000,5199260,0
315000,5200260,0
315000,5201260,0
315000,5202260,0
315000,5203260,0
315000,5204260,1
315000,5205260,1
315000,5206260,1
315000,5207260,1
315000,5208260,1
315000,5209260,1
315000,5210260,0
315000,5211260,0
315000,5212260,0
315000,5213260,1
315000,5214260,0
315000,5215260,1
315000,5216260,1
315000,5217260,1
315000,5218260,1
315000,5219260,1
315000,5220260,0
315000,5221260,0
315000,5222260,1
315000,5223260,1
315000,5224260,1
315000,5225260,1
315000,5226260,0
315000,5227260,0
315000,5228260,1
315000,5229260,1
315000,5230260,0
315000,5231260,1
315000,5232260,1
315000,5233260,1
315000,5234260,1
315000,5235260,1
315000,5236260,1
315000,5237260,0
315000,5238260,1
315000,5239260,1
315000,5240260,1
315000,5241260,1
315000,5242260,1
315000,5243260,1
315000,5244260,0
315000,5245260,1
315000,5246260,0
315000,5247260,1
315000,5248260,1
315000,5249260,1
315000,5250260,1
315000,5251260,1
315000,5252260,1
315000,5253260,1
315000,5254260,1
315000,5255260,1
315000,5256260,1
315000,5257260,1
315000,5258260,1
315000,5259260,1
315000,5260260,1
315000,5261260,1
315000,5262260,1
315000,5263260,0
315000,5264260,1
315000,5265260,1
315000,5266260,1
315000,5267260,1
316000,5163260,0
316000,5164260,1
316000,5165260,0
316000,5166260,1
316000,5167260,1
316000,5168260,1
316000,5169260,1
316000,5170260,1
316000,5171260,1
316000,5172260,1
316000,5173260,1
316000,5174260,0
316000,5175260,0
316000,5176260,1
316000,5177260,0
316000,5178260,0
316000,5179260,1
316000,5180260,1
316000,5181260,1
316000,5182260,1
316000,5183260,1
316000,5184260,1
316000,5185260,1
316000,5186260,1
316000,5187260,1
316000,5188260,1
316000,5189260,1
316000,5190260,1
316000,5191260,1
316000,5192260,1
316000,5193260,1
316000,5194260,1
316000,5195260,1
316000,5196260,1
316000,5197260,1
316000,5198260,0
316000,5199260,0
316000,5200260,0
316000,5201260,0
316000,5202260,0
316000,5203260,0
316000,5204260,0
316000,5205260,1
316000,5206260,1
316000,5207260,1
316000,5208260,1
316000,5209260,1
316000,5210260,1
316000,5211260,0
316000,5212260,1
316000,5213260,0
316000,5214260,1
316000,5215260,1
316000,5216260,1
316000,5217260,1
316000,5218260,1
316000,5219260,1
316000,5220260,0
316000,5221260,1
316000,5222260,1
316000,5223260,1
316000,5224260,1
316000,5225260,1
316000,5226260,1
316000,5227260,1
316000,5228260,1
316000,5229260,0
316000,5230260,1
316000,5231260,0
316000,5232260,1
316000,5233260,1
316000,5234260,1
316000,5235260,0
316000,5236260,1
316000,5237260,0
316000,5238260,1
316000,5239260,1
316000,5240260,1
316000,5241260,0
316000,5242260,1
316000,5243260,1
316000,5244260,1
316000,5245260,1
316000,5246260,1
316000,5247260,1
316000,5248260,1
316000,5249260,1
316000,5250260,1
316000,5251260,1
316000,5252260,1
316000,5253260,1
316000,5254260,1
316000,5255260,1
316000,5256260,1
316000,5257260,1
316000,5258260,1
316000,5259260,1
316000,5260260,1
316000,5261260,1
316000,5262260,1
316000,5263260,1
316000,5264260,1
316000,5265260,1
316000,5266260,1
316000,5267260,1
317000,5163260,0
317000,5164260,1
317000,5165260,0
317000,5166260,0
317000,5167260,1
317000,5168260,1
317000,5169260,1
317000,5170260,1
317000,5171260,1
317000,5172260,0
317000,5173260,1
317000,5174260,0
317000,5175260,0
317000,5176260,0
317000,5177260,0
317000,5178260,0
317000,5179260,0
317000,5180260,1
317000,5181260,1
317000,5182260,1
317000,5183260,1
317000,5184260,1
317000,5185260,1
317000,5186260,1
317000,5187260,1
317000,5188260,1
317000,5189260,1
317000,5190260,1
317000,5191260,1
317000,5192260,1
317000,5193260,1
317000,5194260,1
317000,5195260,1
317000,5196260,1
317000,5197260,1
317000,5198260,0
317000,5199260,0
317000,5200260,0
317000,5201260,0
317000,5202260,0
317000,5203260,0
317000,5204260,0
317000,5205260,1
317000,5206260,0
317000,5207260,1
317000,5208260,1
317000,5209260,0
317000,5210260,1
317000,5211260,0
317000,5212260,1
317000,5213260,1
317000,5214260,0
317000,5215260,0
317000,5216260,1
317000,5217260,1
317000,5218260,1
317000,5219260,0
317000,5220260,0
317000,5221260,1
317000,5222260,1
317000,5223260,0
317000,5224260,1
317000,5225260,1
317000,5226260,1
317000,5227260,1
317000,5228260,0
317000,5229260,1
317000,5230260,1
317000,5231260,0
317000,5232260,1
317000,5233260,0
317000,5234260,0
317000,5235260,1
317000,5236260,1
317000,5237260,1
317000,5238260,1
317000,5239260,1
317000,5240260,1
317000,5241260,0
317000,5242260,1
317000,5243260,0
317000,5244260,1
317000,5245260,1
317000,5246260,1
317000,5247260,1
317000,5248260,1
317000,5249260,1
317000,5250260,0
317000,5251260,0
317000,5252260,1
317000,5253260,1
317000,5254260,1
317000,5255260,1
317000,5256260,1
317000,5257260,1
317000,5258260,1
317000,5259260,1
317000,5260260,1
317000,5261260,1
317000,5262260,1
317000,5263260,1
317000,5264260,1
317000,5265260,1
317000,5266260,1
317000,5267260,1
318000,5163260,1
318000,5164260,0
318000,5165260,1
318000,5166260,1
318000,5167260,1
318000,5168260,1
318000,5169260,0
318000,5170260,1
318000,5171260,1
318000,5172260,1
318000,5173260,1
318000,5174260,0
318000,5175260,0
318000,5176260,0
318000,5177260,0
318000,5178260,1
318000,5179260,1
318000,5180260,1
318000,5181260,1
318000,5182260,1
318000,5183260,1
318000,5184260,1
318000,5185260,1
318000,5186260,1
318000,5187260,1
318000,5188260,1
318000,5189260,1
318000,5190260,1
318000,5191260,1
318000,5192260,1
318000,5193260,1
318000,5194260,1
318000,5195260,1
318000,5196260,1
318000,5197260,0
318000,5198260,1
318000,5199260,0
318000,5200260,0
318000,5201260,0
318000,5202260,0
318000,5203260,0
318000,5204260,0
318000,5205260,1
318000,5206260,0
318000,5207260,0
318000,5208260,1
318000,5209260,0
318000,5210260,0
318000,5211260,0
318000,5212260,0
318000,5213260,0
318000,5214260,1
318000,5215260,0
318000,5216260,1
318000,5217260,0
318000,5218260,0
318000,5219260,1
318000,5220260,1
318000,5221260,1
318000,5222260,1
318000,5223260,1
318000,5224260,1
318000,5225260,1
318000,5226260,1
318000,5227260,0
318000,5228260,1
318000,5229260,0
318000,5230260,0
318000,5231260,0
318000,5232260,1
318000,5233260,1
318000,5234260,1
318000,5235260,1
318000,5236260,1
318000,5237260,0
318000,5238260,1
318000,5239260,0
318000,5240260,1
318000,5241260,1
318000,5242260,1
318000,5243260,0
318000,5244260,0
318000,5245260,1
318000,5246260,1
318000,5247260,1
318000,5248260,1
318000,5249260,1
318000,5250260,0
318000,5251260,1
318000,5252260,1
318000,5253260,1
318000,5254260,1
318000,5255260,1
318000,5256260,1
318000,5257260,1
318000,5258260,1
318000,5259260,0
318000,5260260,1
318000,5261260,1
318000,5262260,1
318000,5263260,1
318000,5264260,1
318000,5265260,1
318000,5266260,1
318000,5267260,0
319000,5163260,1
319000,5164260,0
319000,5165260,0
319000,5166260,1
319000,5167260,1
319000,5168260,1
319000,5169260,0
319000,5170260,0
319000,5171260,1
319000,5172260,1
319000,5173260,1
319000,5174260,0
319000,5175260,0
319000,5176260,0
319000,5177260,0
319000,5178260,1
319000,5179260,1
319000,5180260,1
319000,5181260,1
319000,5182260,1
319000,5183260,1
319000,5184260,1
319000,5185260,0
319000,5186260,1
319000,5187260,1
319000,5188260,1
319000,5189260,1
319000,5190260,1
319000,5191260,1
319000,5192260,1
319000,5193260,1
319000,5194260,0
319000,5195260,1
319000,5196260,1
319000,5197260,1
319000,5198260,1
319000,5199260,1
319000,5200260,1
319000,5201260,0
319000,5202260,1
319000,5203260,0
319000,5204260,0
319000,5205260,0
319000,5206260,0
319000,5207260,0
319000,5208260,0
319000,5209260,0
319000,5210260,0
319000,5211260,0
319000,5212260,0
319000,5213260,1
319000,5214260,0
319000,5215260,1
319000,5216260,1
319000,5217260,0
319000,5218260,1
319000,5219260,0
319000,5220260,1
319000,5221260,1
319000,5222260,1
319000,5223260,1
319000,5224260,1
319000,5225260,1
319000,5226260,1
319000,5227260,1
319000,5228260,1
319000,5229260,1
319000,5230260,1
319000,5231260,1
319000,5232260,1
319000,5233260,1
319000,5234260,1
319000,5235260,1
319000,5236260,1
319000,5237260,1
319000,5238260,0
319000,5239260,1
319000,5240260,1
319000,5241260,1
319000,5242260,1
319000,5243260,1
319000,5244260,1
319000,5245260,1
319000,5246260,1
319000,5247260,1
319000,5248260,1
319000,5249260,1
319000,5250260,0
319000,5251260,1
319000,5252260,1
319000,5253260,1
319000,5254260,1
319000,5255260,1
319000,5256260,1
319000,5257260,1
319000,5258260,1
319000,5259260,1
319000,5260260,1
319000,5261260,1
319000,5262260,1
319000,5263260,1
319000,5264260,0
319000,5265260,1
319000,5266260,1
319000,5267260,1
320000,5163260,0
320000,5164260,0
320000,5165260,0
320000,5166260,1
320000,5167260,0
320000,5168260,1
320000,5169260,0
320000,5170260,0
320000,5171260,0
320000,5172260,1
320000,5173260,1
320000,5174260,0
320000,5175260,0
320000,5176260,0
320000,5177260,0
320000,5178260,1
320000,5179260,1
320000,5180260,1
320000,5181260,1
320000,5182260,1
320000,5183260,1
320000,5184260,1
320000,5185260,0
320000,5186260,1
320000,5187260,1
320000,5188260,0
320000,5189260,1
320000,5190260,1
320000,5191260,1
320000,5192260,1
320000,5193260,1
320000,5194260,1
320000,5195260,1
320000,5196260,1
320000,5197260,1
320000,5198260,1
320000,5199260,1
320000,5200260,1
320000,5201260,0
320000,5202260,0
320000,5203260,0
320000,5204260,0
320000,5205260,1
320000,5206260,1
320000,5207260,1
320000,5208260,0
320000,5209260,0
320000,5210260,0
320000,5211260,0
320000,5212260,0
320000,5213260,0
320000,5214260,0
320000,5215260,1
320000,5216260,0
320000,5217260,1
320000,5218260,1
320000,5219260,0
320000,5220260,1
320000,5221260,1
320000,5222260,1
320000,5223260,1
320000,5224260,1
320000,5225260,1
320000,5226260,1
320000,5227260,0
320000,5228260,1
320000,5229260,1
320000,5230260,1
320000,5231260,1
320000,5232260,1
320000,5233260,1
320000,5234260,1
320000,5235260,1
320000,5236260,1
320000,5237260,1
320000,5238260,1
320000,5239260,1
320000,5240260,1
320000,5241260,1
320000,5242260,1
320000,5243260,0
320000,5244260,1
320000,5245260,0
320000,5246260,1
320000,5247260,1
320000,5248260,1
320000,5249260,0
320000,5250260,1
320000,5251260,1
320000,5252260,1
320000,5253260,1
320000,5254260,1
320000,5255260,1
320000,5256260,1
320000,5257260,1
320000,5258260,1
320000,5259260,1
320000,5260260,1
320000,5261260,0
320000,5262260,1
320000,5263260,1
320000,5264260,1
320000,5265260,0
320000,5266260,1
320000,5267260,1
321000,5163260,0
321000,5164260,0
321000,5165260,0
321000,5166260,0
321000,5167260,0
321000,5168260,1
321000,5169260,1
321000,5170260,0
321000,5171260,0
321000,5172260,1
321000,5173260,0
321000,5174260,1
321000,5175260,0
321000,5176260,0
321000,5177260,0
321000,5178260,0
321000,5179260,0
321000,5180260,1
321000,5181260,0
321000,5182260,1
321000,5183260,1
321000,5184260,1
321000,5185260,1
321000,5186260,1
321000,5187260,1
321000,5188260,1
321000,5189260,1
321000,5190260,1
321000,5191260,1
321000,5192260,1
321000,5193260,1
321000,5194260,1
321000,5195260,1
321000,5196260,1
321000,5197260,1
321000,5198260,1
321000,5199260,1
321000,5200260,1
321000,5201260,1
321000,5202260,0
321000,5203260,1
321000,5204260,1
321000,5205260,0
321000,5206260,0
321000,5207260,1
321000,5208260,0
321000,5209260,0
321000,5210260,0
321000,5211260,0
321000,5212260,0
321000,5213260,0
321000,5214260,1
321000,5215260,1
321000,5216260,1
321000,5217260,0
321000,5218260,1
321000,5219260,0
321000,5220260,1
321000,5221260,1
321000,5222260,1
321000,5223260,0
321000,5224260,1
321000,5225260,1
321000,5226260,1
321000,5227260,0
321000,5228260,1
321000,5229260,1
321000,5230260,1
321000,5231260,1
321000,5232260,1
321000,5233260,1
321000,5234260,1
321000,5235260,0
321000,5236260,1
321000,5237260,1
321000,5238260,1
321000,5239260,1
321000,5240260,1
321000,5241260,0
321000,5242260,1
321000,5243260,0
321000,5244260,1
321000,5245260,1
321000,5246260,1
321000,5247260,1
321000,5248260,1
321000,5249260,1
321000,5250260,1
321000,5251260,1
321000,5252260,1
321000,5253260,1
321000,5254260,1
321000,5255260,1
321000,5256260,1
321000,5257260,1
321000,5258260,1
321000,5259260,1
321000,5260260,1
321000,5261260,1
321000,5262260,1
321000,5263260,1
321000,5264260,1
321000,5265260,1
321000,5266260,1
321000,5267260,0
322000,5163260,0
322000,5164260,0
322000,5165260,0
322000,5166260,0
322000,5167260,1
322000,5168260,0
322000,5169260,0
322000,5170260,0
322000,5171260,0
322000,5172260,0
322000,5173260,0
322000,5174260,0
322000,5175260,0
322000,5176260,0
322000,5177260,0
322000,5178260,0
322000,5179260,0
322000,5180260,0
322000,5181260,0
322000,5182260,1
322000,5183260,1
322000,5184260,1
322000,5185260,1
322000,5186260,1
322000,5187260,1
322000,5188260,1
322000,5189260,1
322000,5190260,1
322000,5191260,1
322000,5192260,1
322000,5193260,1
322000,5194260,1
322000,5195260,1
322000,5196260,1
322000,5197260,1
322000,5198260,1
322000,5199260,1
322000,5200260,1
322000,5201260,1
322000,5202260,1
322000,5203260,1
322000,5204260,1
322000,5205260,1
322000,5206260,1
322000,5207260,1
322000,5208260,0
322000,5209260,0
322000,5210260,0
322000,5211260,0
322000,5212260,0
322000,5213260,0
322000,5214260,1
322000,5215260,1
322000,5216260,1
322000,5217260,1
322000,5218260,1
322000,5219260,1
322000,5220260,0
322000,5221260,1
322000,5222260,1
322000,5223260,1
322000,5224260,1
322000,5225260,1
322000,5226260,1
322000,5227260,1
322000,5228260,1
322000,5229260,1
322000,5230260,1
322000,5231260,1
322000,5232260,1
322000,5233260,1
322000,5234260,1
322000,5235260,1
322000,5236260,1
322000,5237260,1
322000,5238260,1
322000,5239260,1
322000,5240260,0
322000,5241260,0
322000,5242260,1
322000,5243260,1
322000,5244260,0
322000,5245260,1
322000,5246260,1
322000,5247260,1
322000,5248260,1
322000,5249260,1
322000,5250260,1
322000,5251260,1
322000,5252260,1
322000,5253260,1
322000,5254260,1
322000,5255260,1
322000,5256260,1
322000,5257260,1
322000,5258260,1
322000,5259260,1
322000,5260260,1
322000,5261260,1
322000,5262260,1
322000,5263260,1
322000,5264260,1
322000,5265260,1
322000,5266260,0
322000,5267260,1
323000,5163260,0
323000,5164260,0
323000,5165260,0
323000,5166260,0
323000,5167260,0
323000,5168260,0
323000,5169260,0
323000,5170260,0
323000,5171260,0
323000,5172260,0
323000,5173260,0
323000,5174260,0
323000,5175260,0
323000,5176260,1
323000,5177260,1
323000,5178260,0
323000,5179260,0
323000,5180260,1
323000,5181260,1
323000,5182260,1
323000,5183260,1
323000,5184260,1
323000,5185260,1
323000,5186260,1
323000,5187260,1
323000,5188260,1
323000,5189260,1
323000,5190260,1
323000,5191260,1
323000,5192260,1
323000,5193260,1
323000,5194260,1
323000,5195260,0
323000,5196260,1
323000,5197260,1
323000,5198260,1
323000,5199260,1
323000,5200260,1
323000,5201260,1
323000,5202260,0
323000,5203260,1
323000,5204260,1
323000,5205260,1
323000,5206260,0
323000,5207260,0
323000,5208260,0
323000,5209260,0
323000,5210260,0
323000,5211260,0
323000,5212260,0
323000,5213260,1
323000,5214260,0
323000,5215260,1
323000,5216260,1
323000,5217260,1
323000,5218260,1
323000,5219260,0
323000,5220260,0
323000,5221260,1
323000,5222260,0
323000,5223260,0
323000,5224260,0
323000,5225260,1
323000,5226260,1
323000,5227260,1
323000,5228260,1
323000,5229260,1
323000,5230260,1
323000,5231260,1
323000,5232260,1
323000,5233260,1
323000,5234260,1
323000,5235260,1
323000,5236260,1
323000,5237260,1
323000,5238260,1
323000,5239260,1
323000,5240260,1
323000,5241260,0
323000,5242260,1
323000,5243260,1
323000,5244260,1
323000,5245260,0
323000,5246260,1
323000,5247260,1
323000,5248260,1
323000,5249260,1
323000,5250260,1
323000,5251260,1
323000,5252260,1
323000,5253260,1
323000,5254260,1
323000,5255260,1
323000,5256260,1
323000,5257260,0
323000,5258260,1
323000,5259260,1
323000,5260260,1
323000,5261260,1
323000,5262260,1
323000,5263260,1
323000,5264260,1
323000,5265260,0
323000,5266260,0
323000,5267260,0
324000,5163260,0
324000,5164260,1
324000,5165260,0
324000,5166260,0
324000,5167260,0
324000,5168260,0
324000,5169260,0
324000,5170260,0
324000,5171260,0
324000,5172260,0
324000,5173260,0
324000,5174260,0
324000,5175260,0
324000,5176260,0
324000,5177260,0
324000,5178260,0
324000,5179260,0
324000,5180260,1
324000,5181260,1
324000,5182260,1
324000,5183260,1
324000,5184260,1
324000,5185260,1
324000,5186260,1
324000,5187260,1
324000,5188260,1
324000,5189260,1
324000,5190260,1
324000,5191260,1
324000,5192260,1
324000,5193260,1
324000,5194260,1
324000,5195260,1
324000,5196260,1
324000,5197260,1
324000,5198260,1
324000,5199260,1
324000,5200260,1
324000,5201260,1
324000,5202260,1
324000,5203260,0
324000,5204260,1
324000,5205260,1
324000,5206260,1
324000,5207260,1
324000,5208260,1
324000,5209260,0
324000,5210260,0
324000,5211260,0
324000,5212260,0
324000,5213260,1
324000,5214260,0
324000,5215260,0
324000,5216260,0
324000,5217260,0
324000,5218260,1
324000,5219260,0
324000,5220260,0
324000,5221260,1
324000,5222260,1
324000,5223260,0
324000,5224260,1
324000,5225260,1
324000,5226260,1
324000,5227260,1
324000,5228260,1
324000,5229260,1
324000,5230260,1
324000,5231260,1
324000,5232260,0
324000,5233260,0
324000,5234260,1
324000,5235260,1
324000,5236260,1
324000,5237260,1
324000,5238260,1
324000,5239260,1
324000,5240260,1
324000,5241260,1
324000,5242260,1
324000,5243260,0
324000,5244260,0
324000,5245260,1
324000,5246260,0
324000,5247260,1
324000,5248260,1
324000,5249260,0
324000,5250260,1
324000,5251260,1
324000,5252260,1
324000,5253260,1
324000,5254260,1
324000,5255260,1
324000,5256260,1
324000,5257260,0
324000,5258260,1
324000,5259260,1
324000,5260260,1
324000,5261260,1
324000,5262260,1
324000,5263260,0
324000,5264260,1
324000,5265260,1
324000,5266260,1
324000,5267260,1
325000,5163260,0
325000,5164260,0
325000,5165260,0
325000,5166260,0
325000,5167260,0
325000,5168260,0
325000,5169260,0
325000,5170260,1
325000,5171260,1
325000,5172260,0
325000,5173260,0
325000,5174260,0
325000,5175260,1
325000,5176260,0
325000,5177260,0
325000,5178260,0
325000,5179260,1
325000,5180260,1
325000,5181260,1
325000,5182260,1
325000,5183260,1
325000,5184260,1
325000,5185260,1
325000,5186260,1
325000,5187260,1
325000,5188260,1
325000,5189260,1
325000,5190260,0
325000,5191260,1
325000,5192260,1
325000,5193260,1
325000,5194260,1
325000,5195260,1
325000,5196260,1
325000,5197260,1
325000,5198260,1
325000,5199260,1
325000,5200260,1
325000,5201260,1
325000,5202260,0
325000,5203260,1
325000,5204260,1
325000,5205260,1
325000,5206260,1
325000,5207260,0
325000,5208260,1
325000,5209260,1
325000,5210260,0
325000,5211260,0
325000,5212260,1
325000,5213260,0
325000,5214260,1
325000,5215260,0
325000,5216260,1
325000,5217260,1
325000,5218260,1
325000,5219260,0
325000,5220260,0
325000,5221260,0
325000,5222260,1
325000,5223260,1
325000,5224260,1
325000,5225260,1
325000,5226260,1
325000,5227260,1
325000,5228260,1
325000,5229260,1
325000,5230260,1
325000,5231260,1
325000,5232260,1
325000,5233260,1
325000,5234260,1
325000,5235260,0
325000,5236260,1
325000,5237260,1
325000,5238260,1
325000,5239260,1
325000,5240260,1
325000,5241260,0
325000,5242260,1
325000,5243260,1
325000,5244260,1
325000,5245260,0
325000,5246260,1
325000,5247260,1
325000,5248260,1
325000,5249260,1
325000,5250260,1
325000,5251260,1
325000,5252260,1
325000,5253260,1
325000,5254260,1
325000,5255260,0
325000,5256260,0
325000,5257260,0
325000,5258260,1
325000,5259260,1
325000,5260260,1
325000,5261260,1
325000,5262260,1
325000,5263260,1
325000,5264260,1
325000,5265260,1
325000,5266260,1
325000,5267260,1
326000,5163260,0
326000,5164260,0
326000,5165260,0
326000,5166260,0
326000,5167260,0
326000,5168260,0
326000,5169260,0
326000,5170260,0
326000,5171260,0
326000,5172260,0
326000,5173260,0
326000,5174260,0
326000,5175260,0
326000,5176260,0
326000,5177260,0
326000,5178260,1
326000,5179260,1
326000,5180260,1
326000,5181260,1
326000,5182260,1
326000,5183260,1
326000,5184260,1
326000,5185260,1
326000,5186260,1
326000,5187260,1
326000,5188260,1
326000,5189260,1
326000,5190260,1
326000,5191260,1
326000,5192260,1
326000,5193260,1
326000,5194260,1
326000,5195260,0
326000,5196260,1
326000,5197260,1
326000,5198260,1
326000,5199260,1
326000,5200260,1
326000,5201260,1
326000,5202260,0
326000,5203260,0
326000,5204260,0
326000,5205260,0
326000,5206260,1
326000,5207260,0
326000,5208260,1
326000,5209260,0
326000,5210260,0
326000,5211260,0
326000,5212260,0
326000,5213260,1
326000,5214260,0
326000,5215260,1
326000,5216260,0
326000,5217260,1
326000,5218260,0
326000,5219260,0
326000,5220260,1
326000,5221260,0
326000,5222260,0
326000,5223260,1
326000,5224260,1
326000,5225260,1
326000,5226260,1
326000,5227260,1
326000,5228260,1
326000,5229260,1
326000,5230260,1
326000,5231260,1
326000,5232260,1
326000,5233260,1
326000,5234260,1
326000,5235260,1
326000,5236260,1
326000,5237260,1
326000,5238260,1
326000,5239260,1
326000,5240260,1
326000,5241260,1
326000,5242260,1
326000,5243260,1
326000,5244260,1
326000,5245260,1
326000,5246260,1
326000,5247260,1
326000,5248260,1
326000,5249260,1
326000,5250260,1
326000,5251260,1
326000,5252260,1
326000,5253260,1
326000,5254260,1
326000,5255260,1
326000,5256260,1
326000,5257260,0
326000,5258260,0
326000,5259260,1
326000,5260260,1
326000,5261260,1
326000,5262260,1
326000,5263260,1
326000,5264260,1
326000,5265260,1
326000,5266260,1
326000,5267260,1
327000,5163260,0
327000,5164260,0
327000,5165260,0
327000,5166260,0
327000,5167260,0
327000,5168260,0
327000,5169260,0
327000,5170260,0
327000,5171260,0
327000,5172260,0
327000,5173260,0
327000,5174260,1
327000,5175260,0
327000,5176260,0
327000,5177260,0
327000,5178260,1
327000,5179260,1
327000,5180260,1
327000,5181260,1
327000,5182260,1
327000,5183260,1
327000,5184260,1
327000,5185260,1
327000,5186260,1
327000,5187260,1
